3952,Syrian Arab Republic,Wage (non-qualified labour),0.64,2016|12
3953,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|1
3954,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|2
3955,Syrian Arab Republic,Wage (non-qualified labour),0.68,2017|3
3956,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|4
3957,Syrian Arab Republic,Wage (non-qualified labour),0.76,2017|5
3958,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|6
3959,Syrian Arab Republic,Wage (non-qualified labour),0.36000000000000004,2014|12
3960,Syrian Arab Republic,Wage (non-qualified labour),0.39,2015|1
3961,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|2
3962,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|3
3963,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|6
3964,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|7
3965,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|8
3966,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|9
3967,Syrian Arab Republic,Wage (non-qualified labour),0.3,2015|10
3968,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|11
3969,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|12
3970,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|1
3971,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|2
3972,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|3
3973,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|4
3974,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|5
3975,Syrian Arab Republic,Wage (non-qualified labour),0.46,2016|6
3976,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|7
3977,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|8
3978,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|9
3979,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|10
3980,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|11
3981,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|12
3982,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|1
3983,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|2
3984,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|3
3985,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|4
3986,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|5
3987,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|6
3988,Syrian Arab Republic,Wage (non-qualified labour),0.52,2014|12
3989,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|1
3990,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|2
3991,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|3
3992,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|6
3993,Syrian Arab Republic,Wage (non-qualified labour),0.55,2015|7
3994,Syrian Arab Republic,Wage (non-qualified labour),0.5800000000000001,2015|8
3995,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|9
3996,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|10
3997,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|11
3998,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|12
3999,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|1
4000,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|2
4001,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|3
4002,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|4
4003,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|5
4004,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|6
4005,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|7
4006,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|8
4007,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|9
4008,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4009,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4010,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|12
4011,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|1
4012,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|2
4013,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|3
4014,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|4
4015,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4016,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|6
4017,Syrian Arab Republic,Wage (non-qualified labour),0.24000000000000002,2014|12
4018,Syrian Arab Republic,Wage (non-qualified labour),0.68,2016|4
4019,Syrian Arab Republic,Wage (non-qualified labour),0.68,2016|5
4020,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|6
4021,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|7
4022,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|8
4023,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|9
4024,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|10
4025,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|11
4026,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2016|12
4027,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|1
4028,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|2
4029,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|3
4030,Syrian Arab Republic,Wage (non-qualified labour),0.76,2017|4
4031,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|5
4032,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|6
4033,Syrian Arab Republic,Wage (non-qualified labour),0.328,2014|12
4034,Syrian Arab Republic,Wage (non-qualified labour),0.36000000000000004,2015|1
4035,Syrian Arab Republic,Wage (non-qualified labour),0.39,2015|2
4036,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|3
4037,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|6
4038,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|7
4039,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|8
4040,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|9
4041,Syrian Arab Republic,Wage (non-qualified labour),0.5,2015|10
4042,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|11
4043,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|12
4044,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|1
4045,Syrian Arab Republic,Wage (non-qualified labour),0.44,2016|2
4046,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|10
4047,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4048,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|12
4049,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|1
4050,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|2
4051,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|3
4052,Syrian Arab Republic,Wage (non-qualified labour),0.56,2017|4
4053,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|5
4054,Syrian Arab Republic,Wage (non-qualified labour),0.68,2017|6
4055,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|1
4056,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|2
4057,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|9
4058,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|10
4059,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|11
4060,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|12
4061,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|1
4062,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|2
4063,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|3
4064,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|4
4065,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|5
4066,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|6
4067,Syrian Arab Republic,Wage (non-qualified labour),0.2,2014|12
4068,Syrian Arab Republic,Wage (non-qualified labour),0.2,2015|1
4069,Syrian Arab Republic,Wage (non-qualified labour),0.2,2015|2
4070,Syrian Arab Republic,Wage (non-qualified labour),0.2,2015|3
4071,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|6
4072,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|7
4073,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|8
4074,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|9
4075,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|10
4076,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|11
4077,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|12
4078,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|1
4079,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|2
4080,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|3
4081,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|4
4082,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|5
4083,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|6
4084,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|7
4085,Syrian Arab Republic,Wage (non-qualified labour),0.68,2016|8
4086,Syrian Arab Republic,Wage (non-qualified labour),0.7000000000000001,2016|9
4087,Syrian Arab Republic,Wage (non-qualified labour),0.88,2016|10
4088,Syrian Arab Republic,Wage (non-qualified labour),0.7000000000000001,2016|11
4089,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2016|12
4090,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|1
4091,Syrian Arab Republic,Wage (non-qualified labour),0.74,2017|2
4092,Syrian Arab Republic,Wage (non-qualified labour),0.74,2017|3
4093,Syrian Arab Republic,Wage (non-qualified labour),0.76,2017|4
4094,Syrian Arab Republic,Wage (non-qualified labour),0.8400000000000001,2017|5
4095,Syrian Arab Republic,Wage (non-qualified labour),0.88,2017|6
4096,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|2
4097,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|3
4098,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|4
4099,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|5
4100,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|6
4101,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|7
4102,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|8
4103,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|9
4104,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|10
4105,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|11
4106,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|12
4107,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|1
4108,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|2
4109,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|3
4110,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|4
4111,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|5
4112,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|6
4113,Syrian Arab Republic,Wage (non-qualified labour),0.24000000000000002,2014|12
4114,Syrian Arab Republic,Wage (non-qualified labour),0.24000000000000002,2015|1
4115,Syrian Arab Republic,Wage (non-qualified labour),0.24000000000000002,2015|2
4116,Syrian Arab Republic,Wage (non-qualified labour),0.24000000000000002,2015|3
4117,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|6
4118,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|7
4119,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|8
4120,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|9
4121,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|10
4122,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|11
4123,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|12
4124,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|1
4125,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|2
4126,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|3
4127,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|4
4128,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|5
4129,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|6
4130,Syrian Arab Republic,Wage (non-qualified labour),0.42000000000000004,2016|7
4131,Syrian Arab Republic,Wage (non-qualified labour),0.44,2016|8
4132,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|9
4133,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4134,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4135,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|12
4136,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|1
4137,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|2
4138,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|3
4139,Syrian Arab Republic,Wage (non-qualified labour),0.56,2017|4
4140,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4141,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|6
4142,Syrian Arab Republic,Wage (non-qualified labour),0.4,2014|12
4143,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|1
4144,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|2
4145,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|3
4146,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|6
4147,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|7
4148,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|8
4149,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|9
4150,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|10
4151,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|11
4152,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|12
4153,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|1
4154,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|2
4155,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|3
4156,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|4
4157,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|5
4158,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|6
4159,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|7
4160,Syrian Arab Republic,Wage (non-qualified labour),0.5800000000000001,2016|8
4161,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|9
4162,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4163,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4164,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|12
4165,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|1
4166,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|2
4167,Syrian Arab Republic,Wage (non-qualified labour),0.62,2017|3
4168,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|4
4169,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|5
4170,Syrian Arab Republic,Wage (non-qualified labour),0.76,2017|6
4171,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|2
4172,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|3
4173,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|4
4174,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|5
4175,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|6
4176,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|7
4177,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|8
4178,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|9
4179,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|10
4180,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|11
4181,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|12
4182,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|1
4183,Syrian Arab Republic,Wage (non-qualified labour),0.54,2017|2
4184,Syrian Arab Republic,Wage (non-qualified labour),0.56,2017|3
4185,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|4
4186,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4187,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|6
4188,Syrian Arab Republic,Wage (non-qualified labour),0.52,2014|12
4189,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|1
4190,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|2
4191,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|3
4192,Syrian Arab Republic,Wage (non-qualified labour),0.52,2015|6
4193,Syrian Arab Republic,Wage (non-qualified labour),0.55,2015|7
4194,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|8
4195,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|9
4196,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|10
4197,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|11
4198,Syrian Arab Republic,Wage (non-qualified labour),0.6,2015|12
4199,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|1
4200,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|2
4201,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|3
4202,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|4
4203,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|5
4204,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|6
4205,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|7
4206,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|8
4207,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|9
4208,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4209,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4210,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|12
4211,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|1
4212,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|2
4213,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|3
4214,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|4
4215,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4216,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|6
4217,Syrian Arab Republic,Wage (non-qualified labour),0.4,2014|12
4218,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|1
4219,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|2
4220,Syrian Arab Republic,Wage (non-qualified labour),0.4,2015|3
4221,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|6
4222,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|7
4223,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|8
4224,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|9
4225,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|10
4226,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|11
4227,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2015|12
4228,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|1
4229,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|2
4230,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|3
4231,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|4
4232,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|5
4233,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|6
4234,Syrian Arab Republic,Wage (non-qualified labour),0.52,2016|7
4235,Syrian Arab Republic,Wage (non-qualified labour),0.56,2016|8
4236,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|9
4237,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4238,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4239,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|12
4240,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|1
4241,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|2
4242,Syrian Arab Republic,Wage (non-qualified labour),0.62,2017|3
4243,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|4
4244,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|5
4245,Syrian Arab Republic,Wage (non-qualified labour),0.76,2017|6
4246,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|4
4247,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|5
4248,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|6
4249,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|7
4250,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|8
4251,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|9
4252,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|10
4253,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|11
4254,Syrian Arab Republic,Wage (non-qualified labour),0.28,2015|12
4255,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|10
4256,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|11
4257,Syrian Arab Republic,Wage (non-qualified labour),0.36000000000000004,2016|12
4258,Syrian Arab Republic,Wage (non-qualified labour),0.38,2017|1
4259,Syrian Arab Republic,Wage (non-qualified labour),0.4,2017|2
4260,Syrian Arab Republic,Wage (non-qualified labour),0.4,2017|3
4261,Syrian Arab Republic,Wage (non-qualified labour),0.44,2017|4
4262,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4263,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|6
4264,Syrian Arab Republic,Wage (non-qualified labour),0.26,2016|4
4265,Syrian Arab Republic,Wage (non-qualified labour),0.26,2016|5
4266,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|6
4267,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|7
4268,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|8
4269,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|9
4270,Syrian Arab Republic,Wage (non-qualified labour),0.3,2016|4
4271,Syrian Arab Republic,Wage (non-qualified labour),0.3,2016|5
4272,Syrian Arab Republic,Wage (non-qualified labour),0.45,2016|6
4273,Syrian Arab Republic,Wage (non-qualified labour),0.45,2016|7
4274,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|8
4275,Syrian Arab Republic,Wage (non-qualified labour),0.44,2016|9
4276,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|10
4277,Syrian Arab Republic,Wage (non-qualified labour),0.6,2016|11
4278,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2016|12
4279,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|1
4280,Syrian Arab Republic,Wage (non-qualified labour),0.54,2017|2
4281,Syrian Arab Republic,Wage (non-qualified labour),0.56,2017|3
4282,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|4
4283,Syrian Arab Republic,Wage (non-qualified labour),0.68,2017|5
4284,Syrian Arab Republic,Wage (non-qualified labour),0.7200000000000001,2017|6
4285,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|4
4286,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|5
4287,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|6
4288,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|7
4289,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|8
4290,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|9
4291,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|4
4292,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|5
4293,Syrian Arab Republic,Wage (non-qualified labour),0.2,2016|6
4294,Syrian Arab Republic,Wage (non-qualified labour),0.2,2016|7
4295,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|8
4296,Syrian Arab Republic,Wage (non-qualified labour),0.4,2016|9
4297,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|10
4298,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|11
4299,Syrian Arab Republic,Wage (non-qualified labour),0.44,2016|12
4300,Syrian Arab Republic,Wage (non-qualified labour),0.46,2017|1
4301,Syrian Arab Republic,Wage (non-qualified labour),0.48000000000000004,2017|3
4302,Syrian Arab Republic,Wage (non-qualified labour),0.52,2017|4
4303,Syrian Arab Republic,Wage (non-qualified labour),0.6,2017|5
4304,Syrian Arab Republic,Wage (non-qualified labour),0.64,2017|6
4305,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|12
4306,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|1
4307,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|2
4308,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|3
4309,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|4
4310,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|5
4311,Syrian Arab Republic,Wage (non-qualified labour),0.8400000000000001,2017|6
4312,Syrian Arab Republic,Wage (non-qualified labour),0.8,2016|12
4313,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|1
4314,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|2
4315,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|3
4316,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|4
4317,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|5
4318,Syrian Arab Republic,Wage (non-qualified labour),0.8,2017|6
4319,Tajikistan,Wage (qualified labour),8.70865,2015|1
4320,Tajikistan,Wage (qualified labour),8.8232375,2015|2
4321,Tajikistan,Wage (qualified labour),9.1440825,2015|3
4322,Tajikistan,Wage (qualified labour),9.111998,2015|4
4323,Tajikistan,Wage (qualified labour),9.1440825,2015|5
4324,Tajikistan,Wage (qualified labour),9.167,2015|6
4325,Tajikistan,Wage (qualified labour),8.836988,2015|7
4326,Tajikistan,Wage (qualified labour),9.121165,2015|8
4327,Tajikistan,Wage (qualified labour),9.130332,2015|9
4328,Tajikistan,Wage (qualified labour),9.0524125,2015|10
4329,Tajikistan,Wage (qualified labour),8.937825,2015|11
4330,Tajikistan,Wage (qualified labour),8.89199,2015|12
4331,Tajikistan,Wage (qualified labour),8.9149075,2016|1
4332,Tajikistan,Wage (qualified labour),8.9149075,2016|2
4333,Tajikistan,Wage (qualified labour),8.873656,2016|3
4334,Tajikistan,Wage (qualified labour),8.9607425,2016|4
4335,Tajikistan,Wage (qualified labour),8.89886525,2016|5
4336,Tajikistan,Wage (qualified labour),8.928658,2016|6
4337,Tajikistan,Wage (qualified labour),8.98366,2016|7
4338,Tajikistan,Wage (qualified labour),8.946992,2016|8
4339,Tajikistan,Wage (qualified labour),8.754485,2016|9
4340,Tajikistan,Wage (qualified labour),8.6398975,2016|10
